date,position_change,capital_change,positions,capital_deployed
2022-10-07,1,1288.0465482118366,5,1545.8008889381097
2022-10-14,0,-57.821613665350014,5,1487.9792752727597
2022-10-21,0,-91.86536190584843,5,1396.1139133669112
2022-10-24,0,-0.09293253502642074,5,1396.0209808318848
2022-10-25,0,-12.485311015161187,5,1383.5356698167236
2022-10-26,0,-20.563191014931135,5,1362.9724788017925
2022-10-28,0,-22.819603776315716,5,1340.1528750254768
2022-10-31,0,122.28668488175867,5,1462.4395599072354
2022-11-02,0,-21.86653017598269,5,1440.5730297312527
2022-11-07,0,-60.85881110513583,5,1379.714218626117
2022-11-08,0,-5.3297490432007635,5,1374.3844695829162
2022-11-09,0,-27.68140575739153,5,1346.7030638255246
2022-11-11,0,163.8219531247098,5,1510.5250169502344
2022-11-14,0,-71.9121166916284,5,1438.612900258606
2022-11-17,0,90.29555627192235,5,1528.9084565305284
2022-11-23,0,-58.36339460981162,5,1470.5450619207168
2022-12-01,0,-81.66586053925016,5,1388.8792013814666
2022-12-14,-1,-1760.5860310356709,4,-371.7068296542043
2022-12-16,-2,-3030.723465837152,2,-3402.4302954913564
2022-12-20,-1,-1527.168199759141,1,-4929.598495250498
2022-12-30,0,-36.707712785991134,1,-4966.306208036489
2023-01-04,1,1643.0376728358674,2,-3323.2685352006215
2023-01-05,2,3273.0416830217896,4,-50.226852178831905
2023-01-06,1,1590.0731882462874,5,1539.8463360674555
2023-01-09,0,-1.4181821429071988,5,1538.4281539245483
2023-01-10,-1,-1738.8376492181408,4,-200.4094952935925
2023-01-11,0,-18.811794837803518,4,-219.22129013139602
2023-01-12,1,1698.6052894630718,5,1479.3839993316758
2023-01-13,0,0.19945056537653727,5,1479.5834498970523
2023-01-17,0,-29.371727183869325,5,1450.211722713183
2023-01-18,0,-13.525203950367313,5,1436.6865187628157
2023-01-24,0,-78.15243632050851,5,1358.5340824423072
2023-01-25,-1,-1750.4564695139911,4,-391.92238707168394
2023-01-26,1,1762.90848496618,5,1370.986097894496
2023-01-30,0,-123.84577323920757,5,1247.1403246552884
2023-02-01,0,115.92114624233682,5,1363.0614708976252
2023-02-02,0,-66.20809639305912,5,1296.853374504566
2023-02-03,0,48.768467472217935,5,1345.621841976784
2023-02-06,0,-15.752974703267455,5,1329.8688672735166
2023-02-07,0,-20.467790756001932,5,1309.4010765175146
2023-02-09,0,-5.401589658686362,5,1303.9994868588283
2023-02-13,0,-33.72998393435955,5,1270.2695029244687
2023-02-14,0,-10.099452385645236,5,1260.1700505388235
2023-03-01,-1,-1714.7681719280667,4,-454.59812138924326
2023-03-03,0,78.70175552663954,4,-375.8963658626037
2023-03-06,0,32.70953203762929,4,-343.1868338249744
2023-03-07,-1,-1775.794060984778,3,-2118.9808948097525
2023-03-08,-2,-3371.735980538874,1,-5490.716875348627
2023-03-14,-1,-1659.7575075577186,0,-7150.474382906345
2023-03-15,4,6853.299559168479,4,-297.17482373786606
2023-03-16,0,-22.98281595070921,4,-320.1576396885753
2023-03-17,1,1655.146870348432,5,1334.9892306598567
2023-03-24,-1,-1600.8939022197703,4,-265.9046715599136
2023-04-03,0,-72.35273361996178,4,-338.2574051798754
2023-04-04,1,1711.6883304894009,5,1373.4309253095255
2023-04-11,0,-19.066307856691537,5,1354.364617452834
2023-04-12,0,0.056840809631694356,5,1354.4214582624656
2023-04-18,0,-53.41648655026279,5,1301.0049717122029
2023-04-19,0,-25.48223858682877,5,1275.522733125374
2023-04-21,0,-1.556913759140798,5,1273.9658193662333
2023-04-24,-1,-1746.9093995644837,4,-472.9435801982504
2023-04-25,0,-36.36114911047321,4,-509.3047293087236
2023-04-27,0,46.34433283772751,4,-462.9603964709961
2023-04-28,1,1733.0770350340317,5,1270.1166385630356
2023-05-01,0,-38.83496294843576,5,1231.2816756145999
2023-05-02,0,-12.620069933138893,5,1218.661605681461
2023-05-03,-2,-3300.4716451450554,3,-2081.8100394635944
2023-05-04,0,-44.1680185528453,3,-2125.9780580164397
2023-05-05,-1,-1807.9248064633755,2,-3933.9028644798154
2023-05-08,2,3501.494990289542,4,-432.40787419027356
2023-05-09,1,1687.7100716771856,5,1255.302197486912
2023-05-11,-2,-3585.3180859075974,3,-2330.0158884206853
2023-05-12,1,1754.9075880717112,4,-575.1083003489741
2023-05-15,1,1733.9090240692658,5,1158.8007237202917
2023-05-16,0,-7.831217645017432,5,1150.9695060752742
2023-05-17,0,38.74300642936919,5,1189.7125125046434
2023-05-18,0,3.618203108546595,5,1193.33071561319
2023-05-24,0,-63.983100266330894,5,1129.3476153468591
2023-06-07,0,-99.4901891712691,5,1029.85742617559
2023-06-08,0,-53.30155337722272,5,976.5558727983673
2023-06-13,0,177.1369851753509,5,1153.6928579737182
2023-06-14,0,-28.649644728857538,5,1125.0432132448607
2023-06-16,0,-25.694459381702927,5,1099.3487538631578
2023-06-21,0,83.03460465932517,5,1182.383358522483
2023-06-27,0,-20.73519598838493,5,1161.648162534098
2023-06-28,-1,-1736.6839955747773,4,-575.0358330406793
2023-06-29,1,1706.1579167671018,5,1131.1220837264225
2023-06-30,0,-8.114690090886825,5,1123.0073936355357
2023-07-03,0,-3.51370065194601,5,1119.4936929835897
2023-07-05,-1,-1684.2199868024625,4,-564.7262938188728
2023-07-06,1,1719.9763898041017,5,1155.2500959852289
2023-07-10,0,-42.02553525742951,5,1113.2245607277994
2023-07-11,-2,-3524.225464485163,3,-2411.0009037573636
2023-07-12,1,1760.7418463882154,4,-650.2590573691482
2023-07-13,1,1749.931788942837,5,1099.672731573689
2023-07-14,-1,-1595.6649810451643,4,-495.99224947147536
2023-07-17,0,-7.169499105548539,4,-503.1617485770239
2023-07-18,0,-50.78024566807926,4,-553.9419942451032
2023-07-19,1,1691.353052895811,5,1137.411058650708
2023-07-20,0,-8.460583771918436,5,1128.9504748787895
2023-07-21,0,-46.33109939092515,5,1082.6193754878643
2023-07-24,0,-40.3810181945953,5,1042.238357293269
2023-07-26,-1,-1755.167148777875,4,-712.9287914846059
2023-07-27,0,-26.8808846596296,4,-739.8096761442355
2023-07-28,-1,-1617.021203333417,3,-2356.830879477652
2023-07-31,2,3450.7334529392783,5,1093.9025734616262
2023-08-03,-1,-1744.8639260771708,4,-650.9613526155447
2023-08-04,-1,-1619.7576415505046,3,-2270.718994166049
2023-08-08,1,1718.0493835635214,4,-552.6696106025277
2023-08-15,1,1692.371396584024,5,1139.7017859814964
2023-08-16,-1,-1635.209221485105,4,-495.5074355036086
2023-08-17,-1,-1894.486048352495,3,-2389.9934838561035
2023-08-18,-1,-1637.5865409999856,2,-4027.580024856089
2023-08-21,1,1697.798433837214,3,-2329.781591018875
2023-08-22,2,3398.122596528917,5,1068.3410055100417
2023-08-24,-1,-1732.3705885929037,4,-664.029583082862
2023-08-28,1,1687.8647872931217,5,1023.8352042102597
2023-08-29,-1,-1735.454944435301,4,-711.6197402250414
2023-08-30,1,1705.3335351163485,5,993.7137948913071
2023-09-06,0,-33.80462644793147,5,959.9091684433756
2023-09-07,0,102.17639696179981,5,1062.0855654051754
2023-09-08,0,-0.3082392643914318,5,1061.777326140784
2023-09-12,0,-70.23233481555121,5,991.5449913252328
2023-09-13,0,85.92836021644234,5,1077.4733515416751
2023-09-14,0,-89.5769968333193,5,987.8963547083558
2023-09-15,0,-1.0869724384444908,5,986.8093822699113
2023-09-18,0,-23.713491215101158,5,963.0958910548102
2023-09-22,-1,-1518.7611385027265,4,-555.6652474479163
2023-09-25,-2,-3090.8776333219275,2,-3646.5428807698436
2023-09-28,1,1585.2580403417726,3,-2061.284840428071
2023-09-29,0,-16.390595207279603,3,-2077.675435635351
2023-10-02,1,1577.6701289177872,4,-500.0053067175636
2023-10-03,1,1565.3108069901305,5,1065.3055002725669
2023-10-06,-1,-1518.7706483612371,4,-453.4651480886703
2023-10-09,0,8.59249411724386,4,-444.8726539714264
2023-10-10,1,1477.8531047681101,5,1032.9804507966837
2023-10-11,0,-29.11633422624095,5,1003.8641165704428
2023-10-12,0,-38.179343115920574,5,965.6847734545222
2023-10-13,-1,-1314.384504623088,4,-348.6997311685659
2023-10-16,0,-9.876004877783089,4,-358.575736046349
2023-10-17,0,5.535592349081753,4,-353.04014369726724
2023-10-19,0,51.62540958569821,4,-301.41473411156903
2023-10-23,-1,-1450.4771215560336,3,-1751.8918556676026
2023-10-24,1,1425.8556095103008,4,-326.0362461573018
2023-10-27,0,70.33273870687822,4,-255.70350745042356
2023-11-02,0,-88.0745413442678,4,-343.77804879469136
2023-11-03,1,1332.2319747511242,5,988.4539259564328
2023-11-06,-1,-1396.8592590984274,4,-408.40533314199456
2023-11-08,1,1387.081983058157,5,978.6766499161624
2023-11-13,0,-48.00431089538142,5,930.672339020781
2023-11-14,0,-96.20474016683374,5,834.4675988539473
2023-11-16,0,-10.84067219282906,5,823.6269266611182
2023-11-21,0,-15.06932576205054,5,808.5576008990677
2023-11-22,0,-19.635877640111858,5,788.9217232589558
2023-11-24,0,9.123294513608926,5,798.0450177725647
2023-11-27,0,-13.343518658245557,5,784.7014991143192
2023-11-29,0,-87.68330290258837,5,697.0181962117308
2023-11-30,0,46.67381004992967,5,743.6920062616605
2023-12-01,0,8.058288785191735,5,751.7502950468522
2023-12-04,0,-7.6329297053537175,5,744.1173653414985
2023-12-05,-1,-1500.4134513194551,4,-756.2960859779566
2023-12-07,1,1464.4663926443775,5,708.1703066664209
2023-12-08,0,-1.6815632139614536,5,706.4887434524594
2023-12-12,0,-36.65141481772412,5,669.8373286347353
2023-12-15,-1,-1541.3563701136554,4,-871.5190414789201
2023-12-19,1,1503.0471867435456,5,631.5281452646254
2023-12-20,0,-13.067121462439445,5,618.461023802186
2024-01-02,-1,-1509.463680712431,4,-891.0026569102449
2024-01-03,1,1523.3165138504871,5,632.3138569402422
2024-01-08,-1,-1551.4129976594295,4,-919.0991407191873
2024-01-09,1,1530.6656374073723,5,611.566496688185
2024-01-12,-1,-1405.6676912211235,4,-794.1011945329385
2024-01-16,-1,-1416.924801896963,3,-2211.025996429901
2024-01-17,1,1516.58311985701,4,-694.4428765728912
2024-01-19,1,1514.8373101576533,5,820.394433584762
2024-01-22,0,-48.91369266374545,5,771.4807409210166
2024-01-23,-1,-1551.4131223184836,4,-779.932381397467
2024-01-24,1,1519.0994983315218,5,739.1671169340548
2024-01-25,-1,-1463.7161774776534,4,-724.5490605435987
2024-01-26,1,1584.076447999988,5,859.5273874563893
2024-01-29,0,-46.25638256557909,5,813.2710048908102
2024-01-31,0,-16.755955406992598,5,796.5150494838176
2024-02-01,-1,-1490.74628304391,4,-694.2312335600923
2024-02-02,-1,-1356.8647652470468,3,-2051.095998807139
2024-02-05,-2,-2930.740749694158,1,-4981.836748501297
2024-02-06,1,1461.7161104131208,2,-3520.120638088176
2024-02-08,1,1469.987921253991,3,-2050.132716834185
2024-02-09,0,-57.001532159606995,3,-2107.134248993792
2024-02-12,-1,-1538.9228497343568,2,-3646.057098728149
2024-02-13,2,3012.0241457016677,4,-634.0329530264812
2024-02-20,1,1498.8780921476848,5,864.8451391212036
2024-02-23,0,-16.79151756902388,5,848.0536215521797
2024-02-28,0,-93.49662256044189,5,754.5569989917378
2024-02-29,-1,-1588.619551486211,4,-834.0625524944733
2024-03-01,1,1525.500355797659,5,691.4378033031858
2024-03-04,0,-28.59079274363785,5,662.8470105595479
2024-03-05,0,85.77184567896552,5,748.6188562385134
2024-03-11,0,-26.727318344710966,5,721.8915378938025
2024-03-12,0,-5.412029671708069,5,716.4795082220944
2024-03-14,0,-93.75228693862573,5,622.7272212834687
2024-03-18,-2,-3036.646228809973,3,-2413.919007526504
2024-03-19,2,3056.446712069574,5,642.5277045430698
2024-03-20,-1,-1545.303365376993,4,-902.7756608339232
2024-03-26,1,1537.4028617124875,5,634.6272008785643
2024-03-27,0,-8.526856933382533,5,626.1003439451817
2024-03-28,-1,-1589.1632781381848,4,-963.062934193003
2024-04-01,0,-18.297625785330865,4,-981.3605599783339
2024-04-04,1,1552.6996597452744,5,571.3390997669405
2024-04-09,0,-2.2134611366557237,5,569.1256386302848
2024-04-10,-2,-2996.4239778151664,3,-2427.2983391848816
2024-04-12,-1,-1513.850480906861,2,-3941.148820091743
2024-04-15,1,1522.2661880864162,3,-2418.8826320053267
2024-04-16,-1,-1396.189651348483,2,-3815.07228335381
2024-04-17,1,1496.833921469571,3,-2318.2383618842387
2024-04-19,0,-54.158454779714475,3,-2372.3968166639534
2024-04-22,0,205.74592517861606,3,-2166.6508914853375
2024-04-23,1,1484.901915014802,4,-681.7489764705356
2024-04-24,0,9.113785765736793,4,-672.6351907047988
2024-04-25,1,1453.7768738583138,5,781.141683153515
2024-04-26,0,-18.900371780935302,5,762.2413113725797
2024-04-29,0,-15.117732414429156,5,747.1235789581506
2024-04-30,0,-69.8841535080935,5,677.2394254500571
2024-05-02,0,-82.60330166674134,5,594.6361237833157
2024-05-03,0,-14.273178974428674,5,580.362944808887
2024-05-06,0,-37.5367290951865,5,542.8262157137005
2024-05-10,0,35.18000433202974,5,578.0062200457303
2024-05-13,0,-14.39405318637182,5,563.6121668593585
2024-05-15,0,25.23432635002223,5,588.8464932093807
2024-05-20,0,-9.479475975414061,5,579.3670172339666
2024-05-21,0,1.4134280598489113,5,580.7804452938155
2024-05-22,0,16.121704331157844,5,596.9021496249734
2024-05-29,-1,-1570.8790783618956,4,-973.9769287369222
2024-05-31,1,1543.154178730402,5,569.1772499934798
2024-06-07,0,-0.3161110923283559,5,568.8611389011514
2024-06-10,-1,-1606.868372089063,4,-1038.0072331879117
2024-06-11,0,5.228766976722227,4,-1032.7784662111894
2024-06-12,1,1599.6948676215266,5,566.9164014103371
2024-06-14,0,-1.0821616694570366,5,565.8342397408801
2024-06-17,0,4.507410960122797,5,570.3416507010029
2024-06-18,0,-47.027350396363545,5,523.3143003046393
2024-06-20,0,-5.153192551198799,5,518.1611077534405
2024-06-21,0,-21.62931606267921,5,496.53179169076134
2024-06-24,0,-9.877837868375991,5,486.65395382238535
2024-06-26,-1,-1465.584361128182,4,-978.9304073057967
2024-06-27,1,1585.9810466992983,5,607.0506393935016
2024-07-01,0,-42.801672741452194,5,564.2489666520494
2024-07-03,0,22.1584880171838,5,586.4074546692332
2024-07-08,0,2.673672656306053,5,589.0811273255392
2024-07-10,-1,-1604.3268753257646,4,-1015.2457480002254
2024-07-11,1,1609.0459386423202,5,593.8001906420948
2024-07-12,0,-10.820726179526446,5,582.9794644625683
2024-07-15,0,-49.27522023606093,5,533.7042442265074
2024-07-17,0,-4.265035746629337,5,529.4392084798781
2024-07-18,0,-44.00168826587105,5,485.437520214007
2024-07-19,-1,-1473.702921485898,4,-988.265401271891
2024-07-22,1,1599.0089719541877,5,610.7435706822966
2024-07-30,-1,-1649.9219462192762,4,-1039.1783755369795
2024-07-31,-1,-1715.2029829297817,3,-2754.3813584667614
2024-08-01,2,3301.21415008423,5,546.8327916174685
2024-08-02,-1,-1664.3623280452064,4,-1117.5295364277379
2024-08-05,0,129.597623965519,4,-987.9319124622189
2024-08-06,-1,-1384.7093382863384,3,-2372.6412507485575
2024-08-07,1,1502.6337834694273,4,-870.0074672791302
2024-08-08,0,-7.05887379954811,4,-877.0663410786783
2024-08-09,1,1496.3829089785681,5,619.3165678998898
2024-08-12,0,-5.673819926074202,5,613.6427479738156
2024-08-13,0,-9.658536165528176,5,603.9842118082875
2024-08-14,0,-318.48367748552346,5,285.500534322764
2024-08-16,0,64.61813600456753,5,350.11867032733153
2024-08-19,0,84.0121275958993,5,434.13079792323083
2024-08-20,0,-9.57561642455721,5,424.5551814986736
2024-08-22,0,-190.76927492004825,5,233.78590657862537
2024-08-26,0,-6.802595798338871,5,226.9833107802865
2024-09-04,-1,-1563.2840884163409,4,-1336.3007776360544
2024-09-06,1,1692.9145686873198,5,356.6137910512655
2024-09-09,-3,-4907.736090822498,2,-4551.122299771233
2024-09-12,3,5092.655090822371,5,541.5327910511378
2024-09-13,-2,-3437.333002223709,3,-2895.8002111725714
2024-09-16,2,3358.1402696723762,5,462.34005849980485
2024-09-17,-1,-1835.6128565100291,4,-1373.2727980102243
2024-09-18,0,54.3684482082665,4,-1318.9043498019578
2024-09-19,1,1736.8206869206915,5,417.91633711873374
2024-09-20,0,-49.46732384921302,5,368.4490132695207
2024-09-23,0,76.97235666028064,5,445.42136992980136
2024-09-24,0,-33.69082634673259,5,411.73054358306877
2024-09-25,0,-24.61527974146952,5,387.11526384159924
2024-09-30,0,-66.06075054838698,5,321.05451329321227
2024-10-01,-1,-1788.0764403897092,4,-1467.021927096497
2024-10-04,1,1740.5036053111294,5,273.48167821463244
2024-10-07,0,9.413028469159372,5,282.8947066837918
2024-10-08,-1,-1841.9023684123724,4,-1559.0076617285806
2024-10-09,-1,-1849.7963801282692,3,-3408.80404185685
2024-10-10,2,3626.4844884280415,5,217.68044657119162
2024-10-14,0,12.698282028675976,5,230.3787285998676
2024-10-15,-3,-5561.756621163554,2,-5331.377892563686
2024-10-16,2,3748.880566415867,4,-1582.497326147819
2024-10-17,0,-14.457111490810348,4,-1596.9544376386293
2024-10-18,-1,-1826.74053745637,3,-3423.6949750949993
2024-10-21,2,3744.9487828630477,5,321.2538077680483
2024-10-23,-1,-1882.3151881783813,4,-1561.061380410333
2024-10-24,1,1847.198472093947,5,286.137091683614
2024-10-30,-1,-1730.1342049020795,4,-1443.9971132184655
2024-10-31,1,1823.425463470034,5,379.4283502515684
2024-11-04,-1,-1741.0484093266289,4,-1361.6200590750605
2024-11-05,1,1803.307073673463,5,441.6870145984026
2024-11-06,0,-91.0477589083896,5,350.639255690013
2024-11-07,0,-144.8981241741942,5,205.74113151581878
2024-11-08,0,-3.4447712808018878,5,202.2963602350169
2024-11-11,0,54.59482495999487,5,256.89118519501176
2024-11-12,0,-18.77894762259598,5,238.11223757241578
2024-11-14,0,-20.351013300154364,5,217.76122427226142
2024-11-15,-1,-1890.5081208315328,4,-1672.7468965592714
2024-11-18,1,1877.230792515567,5,204.48389595629556
2024-11-19,0,-22.19506771784745,5,182.2888282384481
2024-11-20,0,61.094978223277394,5,243.3838064617255
2024-11-21,-1,-1907.385745515301,4,-1664.0019390535756
2024-11-22,0,-45.38204393251226,4,-1709.3839829860879
2024-11-25,-2,-3997.8416137113986,2,-5707.225596697486
2024-11-26,3,5958.752047463549,5,251.52645076606314
2024-11-27,0,-88.976857716003,5,162.54959305006014
2024-12-05,0,49.70905059075653,5,212.25864364081667
2024-12-11,-1,-1907.5747979386483,4,-1695.3161542978316
2024-12-12,0,45.6758179537635,4,-1649.6403363440681
2024-12-13,-1,-1800.0085811534896,3,-3449.6489174975577
2024-12-16,1,1862.704247522977,4,-1586.9446699745806
2024-12-17,-1,-1720.685839863053,3,-3307.6305098376333
2024-12-20,-1,-1435.8898921424095,2,-4743.520401980043
2024-12-23,1,1761.3634626917578,3,-2982.1569392882852
2024-12-27,-1,-1904.8772775516,2,-4887.034216839886
2025-01-02,1,1753.6445238529056,3,-3133.3896929869798
2025-01-06,1,1728.4441847609787,4,-1404.945508226001
2025-01-07,0,-30.494876245383693,4,-1435.4403844713847
2025-01-08,1,1668.4400935502301,5,232.9997090788454
2025-01-10,0,-48.22754218444629,5,184.7721668943991
2025-01-13,0,-62.26847983764924,5,122.50368705674987
2025-01-14,0,-6.459086041665387,5,116.04460101508448
2025-01-15,0,13.06122829872561,5,129.1058293138101
2025-01-16,0,2.202008564558355,5,131.30783787836845
2025-01-17,0,-40.37001496791959,5,90.93782291044886
2025-01-21,0,-7.396454746019344,5,83.54136816442951
2025-01-22,0,-12.55005905680764,5,70.99130910762187
2025-01-23,0,-33.04479959062087,5,37.946509517001004
2025-01-24,0,3.001098340241242,5,40.94760785724225
2025-01-27,0,81.60318305970236,5,122.5507909169446
2025-01-28,0,118.4482572181198,5,240.9990481350644
2025-01-29,0,-0.7195129364379227,5,240.2795351986265
2025-01-31,0,1.0445644259157234,5,241.3240996245422
2025-02-03,-1,-1840.8960668935529,4,-1599.5719672690107
2025-02-06,1,1772.6974238030673,5,173.12545653405664
2025-02-07,0,-31.29575039980773,5,141.8297061342489
2025-02-11,0,-35.97428512805868,5,105.85542100619023
2025-02-12,0,12.533570373828525,5,118.38899138001875
2025-02-14,0,-50.16011227525428,5,68.22887910476447
2025-02-18,-1,-1903.64995825818,4,-1835.4210791534156
2025-02-19,1,1859.4368730450808,5,24.015793891665226
2025-02-20,-1,-2028.050404782826,4,-2004.0346108911608
2025-02-24,0,453.60379457864406,4,-1550.4308163125168
2025-02-25,0,-20.595645402780292,4,-1571.026461715297
2025-02-26,1,1725.6796128849578,5,154.65315116966076
2025-02-28,-1,-1436.876570929722,4,-1282.2234197600612
2025-03-03,-1,-1836.2930324022796,3,-3118.516452162341
2025-03-04,1,1708.9328244970604,4,-1409.5836276652806
2025-03-10,0,-40.93867865987204,4,-1450.5223063251526
2025-03-11,0,-120.83656229654707,4,-1571.3588686216997
2025-03-12,-1,-1797.6382606880195,3,-3368.997129309719
2025-03-14,-1,-1696.912456142437,2,-5065.9095854521565
2025-03-17,3,5190.20548339083,5,124.29589793867308
2025-03-18,0,-76.45004580745331,5,47.84585213121977
2025-03-19,-3,-5375.2233774549495,2,-5327.37752532373
2025-03-20,3,5356.261745213153,5,28.88421988942264
2025-03-21,-1,-1782.6072065894052,4,-1753.7229866999826
2025-03-24,-1,-1803.6417732677896,3,-3557.3647599677724
2025-03-25,2,3562.756376353614,5,5.391616385841644
2025-03-26,0,-29.21589420954433,5,-23.824277823702687
2025-03-27,0,-14.561364153021032,5,-38.38564197672372
2025-03-28,0,-7.638513850621166,5,-46.024155827344885
2025-04-03,-1,-1851.6420349971104,4,-1897.6661908244553
2025-04-04,1,1765.9161076616404,5,-131.75008316281492
2025-04-07,-4,-6170.5997230702305,1,-6302.3498062330455
2025-04-09,-1,-1634.1565278699263,0,-7936.506334102972
2025-04-10,4,6424.73583205244,4,-1511.7705020505318
2025-04-11,-1,-1637.2481056938047,3,-3149.018607744337
2025-04-14,1,1623.5543455644138,4,-1525.464262179923
2025-04-15,1,1571.228350380169,5,45.76408820024608
2025-04-21,0,-48.34872613242965,5,-2.5846379321835684
2025-04-30,0,-52.312425457697145,5,-54.897063389880714
2025-05-01,0,-18.780829181467652,5,-73.67789257134837
2025-05-07,0,-37.01809059446782,5,-110.69598316581619
2025-05-08,0,2.0681665425743176,5,-108.62781662324187
2025-05-09,0,0.8799887067630152,5,-107.74782791647885
2025-05-13,0,-250.08357823582492,5,-357.83140615230377
2025-05-14,0,-4.241138936061134,5,-362.0725450883649
2025-06-02,-1,-1621.5358911300389,4,-1983.6084362184038
2025-06-03,1,1691.9683718923775,5,-291.6400643260263
2025-06-11,0,209.1074088422547,5,-82.53265548377158
2025-06-12,-1,-1711.722197376438,4,-1794.2548528602097
2025-06-16,1,1693.098892234737,5,-101.15596062547274
2025-06-24,0,95.81726396252498,5,-5.338696662947768
2025-06-25,-1,-1660.0040059597322,4,-1665.34270262268
2025-06-26,1,1641.6568515005235,5,-23.685851122156464
2025-06-27,-1,-1658.891688186277,4,-1682.5775393084334
2025-06-30,1,1656.3647572677942,5,-26.21278204063924
2025-07-02,0,-86.99851733537275,5,-113.211299376012
2025-07-03,0,-7.494930833623812,5,-120.7062302096358
2025-07-11,0,-24.3619047391162,5,-145.068134948752
2025-07-15,-1,-1737.7836357971742,4,-1882.8517707459262
2025-07-17,1,1677.7137576676864,5,-205.13801307823974
2025-07-18,0,-24.96344170051225,5,-230.101454778752
2025-07-21,0,-19.79983066446198,5,-249.90128544321396
2025-07-23,0,191.95213385222928,5,-57.949151590984684
2025-07-24,-1,-1762.9566103816965,4,-1820.9057619726811
2025-07-25,1,1681.4657664982474,5,-139.43999547443377
2025-07-28,0,-105.88868524852273,5,-245.3286807229565
2025-08-04,-1,-1601.0033464028822,4,-1846.3320271258387
2025-08-05,-3,-5225.016615625034,1,-7071.348642750873
2025-08-07,2,3464.127922117877,3,-3607.2207206329963
2025-08-08,2,3405.741955716987,5,-201.47876491600937
2025-08-11,0,-35.587667893245,5,-237.06643280925437
2025-08-12,-2,-3413.391710272493,3,-3650.4581430817475
2025-08-13,2,3459.632949653873,5,-190.82519342787464
2025-08-14,0,73.10569653054722,5,-117.71949689732742
2025-08-15,-2,-3853.311675682248,3,-3971.0311725795755
2025-08-18,2,3691.402277631421,5,-279.62889494815454
2025-08-21,0,-38.77845368750445,5,-318.407348635659
2025-08-25,0,-40.146580135816976,5,-358.55392877147597
2025-08-26,-1,-1857.4994029640309,4,-2216.0533317355066
2025-08-27,1,1862.945183337569,5,-353.1081483979376
2025-08-28,0,59.5408423345134,5,-293.5673060634242
2025-08-29,0,-10.169490200123619,5,-303.73679626354783
2025-09-02,0,4.964719643667195,5,-298.77207661988064
2025-09-03,0,44.19885956962685,5,-254.5732170502538
2025-09-04,0,8.419183901893575,5,-246.1540331483602
2025-09-12,0,-204.8827513103522,5,-451.0367844587124
2025-09-16,-1,-1717.0794890531329,4,-2168.116273511845
2025-09-18,-1,-1973.5061575132909,3,-4141.622431025136
2025-09-19,2,3888.5125605280073,5,-253.10987049712912
2025-09-22,0,-23.362364579892756,5,-276.4722350770219
2025-09-23,0,93.61692587276389,5,-182.855309204258
2025-09-30,0,-47.65019811561024,5,-230.50550731986823
2025-10-01,0,-17.03859652627193,5,-247.54410384614016
2025-10-02,0,69.34747562300345,5,-178.1966282231367
2025-10-03,0,-137.54922218606475,5,-315.74585040920147
2025-10-06,0,-22.516620388689944,5,-338.2624707978914
2025-10-13,0,-36.41547437586519,5,-374.6779451737566
2025-10-14,0,-5.675148743286854,5,-380.35309391704345
2025-10-15,0,-23.063743579295988,5,-403.41683749633944
2025-10-16,0,-32.21166435942655,5,-435.628501855766
2025-10-17,-1,-1685.6590654412971,4,-2121.287567297063
2025-10-20,1,1771.4075969015198,5,-349.8799703955433
2025-10-21,0,-7.813180439923826,5,-357.6931508354671
2025-10-23,-1,-1614.976413361812,4,-1972.6695641972792
2025-10-24,1,1732.033399573156,5,-240.63616462412324
2025-10-27,0,-2.7218481267109382,5,-243.35801275083418
2025-10-28,0,7.677261410589608,5,-235.68075134024457
2025-10-29,0,-75.84190273373997,5,-311.52265407398454
2025-10-30,-1,-1680.580101719494,4,-1992.1027557934785
2025-10-31,0,-109.53756645847011,4,-2101.6403222519484
2025-11-03,1,1728.5428271524922,5,-373.0974950994562
2025-11-05,-1,-1700.97013299412,4,-2074.067628093576
2025-11-06,1,1728.5809760372492,5,-345.48665205632665
2025-11-07,-2,-3521.2052293743304,3,-3866.6918814306573
2025-11-10,2,3516.1596878018963,5,-350.532193628761
2025-11-11,0,-21.7986079005766,5,-372.3308015293376
2025-11-12,0,71.39305034739277,5,-300.9377511819448
2025-11-13,-1,-1775.1356929411947,4,-2076.07344412314
2025-11-14,1,1762.0019015418554,5,-314.07154258128435
2025-11-26,0,-58.94664798417625,5,-373.0181905654606
2025-11-28,0,-9.916025459951925,5,-382.9342160254125
2025-12-02,0,-28.35761935113078,5,-411.2918353765433
2025-12-03,0,-80.4524949809977,5,-491.744330357541
2025-12-09,0,109.93120440700864,5,-381.81312595053237
2025-12-11,0,-166.6086683948704,5,-548.4217943454028
2025-12-12,0,6.195760581328386,5,-542.2260337640744
2025-12-15,0,-11.700795293147394,5,-553.9268290572218
2025-12-16,-1,-1577.089904023952,4,-2131.0167330811737
2025-12-22,1,1718.9906637426643,5,-412.0260693385094
2025-12-23,0,-38.212476950059454,5,-450.23854628856884
2025-12-29,-1,-1744.2477197308235,4,-2194.486266019392
2025-12-30,1,1734.4298488664977,5,-460.0564171528945
2026-01-07,0,-40.819793418878135,5,-500.8762105717726
2026-01-08,0,20.034452647576245,5,-480.8417579241964
2026-01-14,0,99.20140691385154,5,-381.64035101034483
