date,rsi_ob,rsi_os,equity,actual_date,running_max,drawdown,daily_return
2363,60,45,7622.643465632422,2024-05-23,10443.161439304038,-0.27008277043925344,-0.017341260089087984
2364,60,45,7708.419324606188,2024-05-24,10443.161439304038,-0.2618691792320029,0.011252770690443059
2365,60,45,7756.160658776953,2024-05-28,10443.161439304038,-0.25729763885620394,0.006193401287650335
2366,60,45,7668.172855626219,2024-05-29,10443.161439304038,-0.2657230379714165,-0.011344247111638395
2367,60,45,7707.404287387952,2024-05-30,10443.161439304038,-0.26196637558620417,0.005116138159685368
2368,60,45,7678.964351706012,2024-05-31,10443.161439304038,-0.26468968268503945,-0.003689949900315681
2369,60,45,7671.122549996764,2024-06-03,10443.161439304038,-0.26544058572860774,-0.0010212056405114467
2370,60,45,7722.50448418963,2024-06-04,10443.161439304038,-0.2605204344419022,0.006698098467073477
2371,60,45,7872.113855224765,2024-06-05,10443.161439304038,-0.24619437313329662,0.019373167259589374
2372,60,45,7883.656205653655,2024-06-06,10443.161439304038,-0.24508911870474315,0.0014662326588721353
2373,60,45,7897.541246310073,2024-06-07,10443.161439304038,-0.24375953659140337,0.0017612438054388502
2374,60,45,8031.266498025185,2024-06-10,10443.161439304038,-0.23095448205956193,0.016932517038463324
2375,60,45,7994.878410935311,2024-06-11,10443.161439304038,-0.23443887587089607,-0.004530803092989255
2376,60,45,8008.368629582091,2024-06-12,10443.161439304038,-0.23314710050907805,0.001687357574860382
2377,60,45,7976.812981475003,2024-06-13,10443.161439304038,-0.23616875714921437,-0.003940334113807453
2378,60,45,7965.547375986046,2024-06-14,10443.161439304038,-0.2372475114665188,-0.001412294047148821
2379,60,45,8007.538043526579,2024-06-17,10443.161439304038,-0.23322663447590797,0.005271535722343845
2380,60,45,7974.319345964696,2024-06-18,10443.161439304038,-0.2364075388174668,-0.004148428316083641
2381,60,45,7970.896439089624,2024-06-20,10443.161439304038,-0.23673530420680466,-0.0004292412589175232
2382,60,45,7948.737574534769,2024-06-21,10443.161439304038,-0.23885715827213183,-0.0027799714529205266
2383,60,45,8049.14269251248,2024-06-24,10443.161439304038,-0.22924272124927547,0.012631580428491773
2384,60,45,7940.348585545509,2024-06-25,10443.161439304038,-0.23966045802365032,-0.013516235346178407
2385,60,45,7927.526658223557,2024-06-26,10443.161439304038,-0.24088824018487354,-0.001614781414671529
2386,60,45,7943.138865414928,2024-06-27,10443.161439304038,-0.23939327074653738,0.001969366722365473
2387,60,45,7942.506464248294,2024-06-28,10443.161439304038,-0.23945382723322095,-7.961602803996382e-05
2388,60,45,7940.1084012345245,2024-07-01,10443.161439304038,-0.23968345721909323,-0.00030192773837378617
2389,60,45,8021.2800049317775,2024-07-02,10443.161439304038,-0.2319107531228265,0.010222984321553108
2390,60,45,7991.182850910033,2024-07-03,10443.161439304038,-0.2347927495562504,-0.0037521634955068883
2391,60,45,8026.568577669504,2024-07-05,10443.161439304038,-0.23140433820542217,0.004428096243028756
2392,60,45,7962.56559411123,2024-07-08,10443.161439304038,-0.23753303629462252,-0.007973891076734185
2393,60,45,7973.9101440694785,2024-07-09,10443.161439304038,-0.236446722535692,0.0014247355107050996
2394,60,45,8017.820305717583,2024-07-10,10443.161439304038,-0.2322420416157127,0.005506728926555793
2395,60,45,8165.274616751297,2024-07-11,10443.161439304038,-0.2181223411887182,0.018390822619030578
2396,60,45,8304.8770797626,2024-07-12,10443.161439304038,-0.20475450580451227,0.017097093430869403
2397,60,45,8060.25657547119,2024-07-15,10443.161439304038,-0.2281784953418906,-0.029455042132712994
2398,60,45,8259.428142028164,2024-07-16,10443.161439304038,-0.2091065344501084,0.024710325867676186
2399,60,45,8159.454514888303,2024-07-17,10443.161439304038,-0.2186796534448603,-0.012104182689252396
2400,60,45,8035.105458189071,2024-07-18,10443.161439304038,-0.23058687688691393,-0.015239873752875943
2401,60,45,8011.825974109916,2024-07-19,10443.161439304038,-0.2328160374925845,-0.002897221971794983
2402,60,45,7975.672939391013,2024-07-22,10443.161439304038,-0.23627792352480048,-0.004512458812227282
2403,60,45,7916.142309698385,2024-07-23,10443.161439304038,-0.24197836491303537,-0.0074640259380009955
2404,60,45,8138.66914972511,2024-07-24,10443.161439304038,-0.22066998609307198,0.028110515364800692
2405,60,45,8086.975774743054,2024-07-25,10443.161439304038,-0.22561995984216132,-0.006351575918748686
2406,60,45,8168.040428465768,2024-07-26,10443.161439304038,-0.21785749689510603,0.010024099982578472
2407,60,45,8126.610109316252,2024-07-29,10443.161439304038,-0.22182471691658223,-0.005072247072275715
2408,60,45,8104.030798313666,2024-07-30,10443.161439304038,-0.22398683143849374,-0.0027784415271382423
2409,60,45,8261.595092877036,2024-07-31,10443.161439304038,-0.20889903494323336,0.019442706781933383
2410,60,45,7958.908230323735,2024-08-01,10443.161439304038,-0.2378832524440857,-0.03663782346514066
2411,60,45,7690.802114524042,2024-08-02,10443.161439304038,-0.26355614061668875,-0.03368629314988192
2412,60,45,7508.817914230455,2024-08-05,10443.161439304038,-0.2809823004391988,-0.023662577398774864
2413,60,45,7514.486022113692,2024-08-06,10443.161439304038,-0.2804395425860161,0.0007548602120841519
2414,60,45,7561.335867521793,2024-08-07,10443.161439304038,-0.2759533680036931,0.00623460410602017
2415,60,45,7740.902938962722,2024-08-08,10443.161439304038,-0.2587586638439827,0.023748061795829445
2416,60,45,7701.254806406188,2024-08-09,10443.161439304038,-0.26255522801537556,-0.005121900231686238
2417,60,45,7690.804660450462,2024-08-12,10443.161439304038,-0.263555896827829,-0.0013569406828396469
2418,60,45,8142.170898597556,2024-08-13,10443.161439304038,-0.2203346710744546,0.05868907846121996
2419,60,45,8128.338512711383,2024-08-14,10443.161439304038,-0.2216592111542538,-0.0016988572284272196
2420,60,45,8365.167099810069,2024-08-15,10443.161439304038,-0.19898134789654776,0.029136161926367254
2421,60,45,8389.279676827784,2024-08-16,10443.161439304038,-0.196672413273842,0.002882497950132068
2422,60,45,8512.25270359923,2024-08-19,10443.161439304038,-0.18489695356404345,0.01465835345925015
2423,60,45,8432.465784686607,2024-08-20,10443.161439304038,-0.19253706516974323,-0.009373184947726765
2424,60,45,8743.245589931113,2024-08-21,10443.161439304038,-0.16277789625803307,0.036855151646020934
2425,60,45,8598.718848010814,2024-08-22,10443.161439304038,-0.17661726307815684,-0.016530102058066265
2426,60,45,8802.775869880337,2024-08-23,10443.161439304038,-0.1570774883599828,0.02373109593142808
2427,60,45,8744.787520268863,2024-08-26,10443.161439304038,-0.162630246492518,-0.006587507221430866
2428,60,45,8735.042143128952,2024-08-27,10443.161439304038,-0.163563429149566,-0.0011144212615026294
2429,60,45,8640.752098637167,2024-08-28,10443.161439304038,-0.17259230848268758,-0.01079445787974298
2430,60,45,8753.475075784037,2024-08-29,10443.161439304038,-0.16179835707228196,0.013045505282422099
2431,60,45,8819.172006485778,2024-08-30,10443.161439304038,-0.15550745262887433,0.007505239934193275
2432,60,45,8501.17901496461,2024-09-03,10443.161439304038,-0.18595733060589825,-0.03605701207407119
2433,60,45,8489.670721727281,2024-09-04,10443.161439304038,-0.18705932383890667,-0.00135372907888065
2434,60,45,8467.300425602767,2024-09-05,10443.161439304038,-0.18920142383942196,-0.0026350016222964623
2435,60,45,8374.84977466518,2024-09-06,10443.161439304038,-0.1980541693873017,-0.010918550930122062
2436,60,45,8415.707844897057,2024-09-09,10443.161439304038,-0.194141745887067,0.004878663060378541
2437,60,45,8412.193920180911,2024-09-10,10443.161439304038,-0.19447822682117577,-0.0004175435721995857
2438,60,45,8463.66655717687,2024-09-11,10443.161439304038,-0.18954939015661598,0.006118812462522438
2439,60,45,8527.291868166258,2024-09-12,10443.161439304038,-0.1834568566494802,0.007517464276216801
2440,60,45,8637.51369269221,2024-09-13,10443.161439304038,-0.17290240671910573,0.01292577130348116
2441,60,45,8750.272376722476,2024-09-16,10443.161439304038,-0.16210503614453187,0.01305453027827519
2442,60,45,8767.843699603181,2024-09-17,10443.161439304038,-0.1604224687550655,0.002008088677039277
2443,60,45,8652.384798815507,2024-09-18,10443.161439304038,-0.17147840248344126,-0.013168448793504428
2444,60,45,8880.010215385311,2024-09-19,10443.161439304038,-0.1496818021059818,0.02630782401182219
2445,60,45,8762.170589355992,2024-09-20,10443.161439304038,-0.1609657056168302,-0.013270212890651112
2446,60,45,8846.164842772178,2024-09-23,10443.161439304038,-0.1529227146217792,0.009586009831652698
2447,60,45,8914.683849542791,2024-09-24,10443.161439304038,-0.14636157821027707,0.00774561722378464
2448,60,45,8786.262473179811,2024-09-25,10443.161439304038,-0.15865875250077976,-0.014405600751569714
2449,60,45,8993.465445439188,2024-09-26,10443.161439304038,-0.13881773276134113,0.023582606699022124
2450,60,45,9068.34881707531,2024-09-27,10443.161439304038,-0.13164716740416016,0.008326420120299494
2451,60,45,8973.567246556162,2024-09-30,10443.161439304038,-0.14072311352162858,-0.010451910533114672
2452,60,45,8757.12056935873,2024-10-01,10443.161439304038,-0.1614492775721822,-0.024120471965092594
2453,60,45,8741.17045738316,2024-10-02,10443.161439304038,-0.16297660357094934,-0.0018213877323307592
2454,60,45,8682.29230131433,2024-10-03,10443.161439304038,-0.16861456640538708,-0.0067357290829511696
2455,60,45,8842.115558564634,2024-10-04,10443.161439304038,-0.15331045967686419,0.018407956298143624
2456,60,45,8866.006382918327,2024-10-07,10443.161439304038,-0.15102275930063735,0.0027019353225430365
2457,60,45,8996.928015739588,2024-10-08,10443.161439304038,-0.13848616934345037,0.014766697334382739
2458,60,45,9038.801403628026,2024-10-09,10443.161439304038,-0.1344765226352378,0.004654187275388022
2459,60,45,8915.348204812915,2024-10-10,10443.161439304038,-0.14629796191228284,-0.013658138209072468
2460,60,45,9108.832388652108,2024-10-11,10443.161439304038,-0.12777060456329148,0.021702369822722334
2461,60,45,9386.6299277887,2024-10-14,10443.161439304038,-0.10116970015793891,0.030497601370146343
2462,60,45,9345.427131720657,2024-10-15,10443.161439304038,-0.1051151333782826,-0.0043895196023509
2463,60,45,9421.394672604463,2024-10-16,10443.161439304038,-0.09784075182961727,0.008128846313075755
2464,60,45,9385.528828580633,2024-10-17,10443.161439304038,-0.10127513750222072,-0.003806850818819929
2465,60,45,9378.999379297697,2024-10-18,10443.161439304038,-0.10190037434461607,-0.0006956932744218713
2466,60,45,9269.447149462188,2024-10-21,10443.161439304038,-0.1123907062687397,-0.011680588238157208
2467,60,45,9225.650513842256,2024-10-22,10443.161439304038,-0.11658451633999833,-0.004724837944890092
2468,60,45,9229.37714119792,2024-10-23,10443.161439304038,-0.1162276677575721,0.0004039419605232908
2469,60,45,9220.59021991096,2024-10-24,10443.161439304038,-0.11706907209073592,-0.0009520600526482514
2470,60,45,9103.743309236805,2024-10-25,10443.161439304038,-0.12825791670960662,-0.012672389498650127
2471,60,45,9184.585597538333,2024-10-28,10443.161439304038,-0.1205167466844772,0.008880115086230989
2472,60,45,9091.817486280785,2024-10-29,10443.161439304038,-0.12939989110359962,-0.010100413379827589
2473,60,45,9117.514546010929,2024-10-30,10443.161439304038,-0.1269392320513102,0.0028263941471460274
2474,60,45,9031.153230977105,2024-10-31,10443.161439304038,-0.13520888444879142,-0.009472023828205334
2475,60,45,9087.815237526023,2024-11-01,10443.161439304038,-0.12978313221100013,0.006274061030718148
2476,60,45,9023.055738808069,2024-11-04,10443.161439304038,-0.13598427150146686,-0.0071259699966770285
2477,60,45,9122.95170887559,2024-11-05,10443.161439304038,-0.12641858867178746,0.01107119062091888
2478,60,45,9339.640540752383,2024-11-06,10443.161439304038,-0.10566923675032225,0.023752052931068413
2479,60,45,9402.847033403716,2024-11-07,10443.161439304038,-0.09961680779777848,0.006767550889730467
2480,60,45,9426.494359372256,2024-11-08,10443.161439304038,-0.097352423960951,0.00251491126937764
2481,60,45,9443.914255456417,2024-11-11,10443.161439304038,-0.09568435666299668,0.0018479718355572938
2482,60,45,9351.589307776248,2024-11-12,10443.161439304038,-0.10452506531398931,-0.009776131504669827
2483,60,45,9415.202666193516,2024-11-13,10443.161439304038,-0.09843367634265243,0.006802411475060222
2484,60,45,9396.430691682572,2024-11-14,10443.161439304038,-0.1002312138623056,-0.001993793992172588
2485,60,45,9389.202922042445,2024-11-15,10443.161439304038,-0.10092331937864141,-0.0007692037410039765
2486,60,45,9475.784587788943,2024-11-18,10443.161439304038,-0.09263256698055644,0.009221407446976748
2487,60,45,9486.277014688763,2024-11-19,10443.161439304038,-0.09162784949526204,0.0011072884575005215
2488,60,45,9551.210129201148,2024-11-20,10443.161439304038,-0.0854100853737575,0.006844952388786574
2489,60,45,9799.873249227618,2024-11-21,10443.161439304038,-0.061598989330504006,0.026034724046770208
2490,60,45,9890.946946675676,2024-11-22,10443.161439304038,-0.05287809595186754,0.009293354631422002
2491,60,45,9971.47676841092,2024-11-25,10443.161439304038,-0.04516684661388837,0.008141770668612214
2492,60,45,9964.326962200235,2024-11-26,10443.161439304038,-0.045851486629485017,-0.0007170258103929017
2493,60,45,9958.646501643849,2024-11-27,10443.161439304038,-0.04639542733071822,-0.000570079703118509
2494,60,45,9935.108526067806,2024-11-29,10443.161439304038,-0.04864934016284728,-0.002363571753667193
2495,60,45,9849.972193390156,2024-12-02,10443.161439304038,-0.05680169260635437,-0.008569240331322892
2496,60,45,9759.00302405726,2024-12-03,10443.161439304038,-0.06551257674442046,-0.009235474735039495
2497,60,45,9701.549850325828,2024-12-04,10443.161439304038,-0.07101408833795009,-0.005887197041521741
2498,60,45,9602.938096389573,2024-12-05,10443.161439304038,-0.08045679919800797,-0.010164536126456403
2499,60,45,9503.843346314596,2024-12-06,10443.161439304038,-0.08994576005061172,-0.010319211587153099
2500,60,45,9579.196588955114,2024-12-09,10443.161439304038,-0.08273020151707067,0.007928712616011246
2501,60,45,9518.45104651309,2024-12-10,10443.161439304038,-0.08854697862954553,-0.006341402629951642
2502,60,45,9450.596420897213,2024-12-11,10443.161439304038,-0.09504449626443512,-0.007128746608486725
2503,60,45,9356.265828858996,2024-12-12,10443.161439304038,-0.10407725828640224,-0.009981443269509782
2504,60,45,9313.597102311043,2024-12-13,10443.161439304038,-0.10816306379615559,-0.004560444019914733
2505,60,45,9206.834793850196,2024-12-16,10443.161439304038,-0.11838624277134935,-0.011463058503395684
2506,60,45,9207.638862071644,2024-12-17,10443.161439304038,-0.11830924805800302,8.733383833336994e-05
2507,60,45,9047.020735951734,2024-12-18,10443.161439304038,-0.13368946860265596,-0.01744400801616286
2508,60,45,8737.24766414867,2024-12-19,10443.161439304038,-0.16335223630029938,-0.034240340642976985
2509,60,45,8815.723166089274,2024-12-20,10443.161439304038,-0.1558377013199962,0.008981718838371844
2510,60,45,8817.623951186342,2024-12-23,10443.161439304038,-0.1556556888989381,0.00021561306557127402
2511,60,45,8855.244013888117,2024-12-24,10443.161439304038,-0.15205332548433192,0.004266462587884989
2512,60,45,8841.676211178241,2024-12-26,10443.161439304038,-0.15335253002011662,-0.0015321771696632513
2513,60,45,8822.49533877423,2024-12-27,10443.161439304038,-0.15518922214783015,-0.002169370597371767
2514,60,45,8767.617877306238,2024-12-30,10443.161439304038,-0.16044409269511994,-0.006220174606022089
2515,60,45,8741.452717492659,2024-12-31,10443.161439304038,-0.16294957534667642,-0.00298429518481913
2516,60,45,8745.484163764788,2025-01-02,10443.161439304038,-0.16256353838884907,0.00046118721938070983
2517,60,45,8744.986990672978,2025-01-03,10443.161439304038,-0.16261114591600445,-5.6849121500834876e-05
2518,60,45,8880.839184181023,2025-01-06,10443.161439304038,-0.14960242300219895,0.015534865135069742
2519,60,45,8890.128763251618,2025-01-07,10443.161439304038,-0.14871288594729593,0.0010460249170081148
2520,60,45,8879.221639853462,2025-01-08,10443.161439304038,-0.14975731329446929,-0.0012268802498386355
2521,60,45,8693.628850378667,2025-01-10,10443.161439304038,-0.1675290187836036,-0.020901921024448877
2522,60,45,8726.800492542801,2025-01-13,10443.161439304038,-0.16435262029958808,0.0038156266773097247
2523,60,45,8810.038251028756,2025-01-14,10443.161439304038,-0.1563820685687033,0.009538175939404425
2524,60,45,8900.38869890015,2025-01-15,10443.161439304038,-0.14773043099740724,0.010255397910541753
2525,60,45,9149.904991837551,2025-01-16,10443.161439304038,-0.1238376381503754,0.028034314160710228
2526,60,45,9086.203208260004,2025-01-17,10443.161439304038,-0.12993749440059088,-0.006962015849823033
2527,60,45,9090.264487252629,2025-01-21,10443.161439304038,-0.12954860076754404,0.00044697206297716896
2528,60,45,9095.223963645609,2025-01-22,10443.161439304038,-0.12907369894573417,0.0005455810884198442
2529,60,45,9252.012265799436,2025-01-23,10443.161439304038,-0.11406020872391909,0.01723853120940433
2530,60,45,9352.538739873977,2025-01-24,10443.161439304038,-0.10443415107281384,0.010865363251423954
2531,60,45,9456.752622920596,2025-01-27,10443.161439304038,-0.09445500025222053,0.011142844306253341
2532,60,45,9381.15789808468,2025-01-28,10443.161439304038,-0.10169368226200015,-0.007993729755888301
2533,60,45,9352.847768445808,2025-01-29,10443.161439304038,-0.10440455959578565,-0.0030177649653090333
2534,60,45,9330.518542015136,2025-01-30,10443.161439304038,-0.10654272690847655,-0.0023874254113283033
2535,60,45,9242.695459697432,2025-01-31,10443.161439304038,-0.11495235294252126,-0.009412454615704169
2536,60,45,9248.550932783402,2025-02-03,10443.161439304038,-0.11439165366385906,0.0006335243989703532
2537,60,45,9183.768761095233,2025-02-04,10443.161439304038,-0.12059496403732073,-0.007004575328502072
2538,60,45,9213.135839565568,2025-02-05,10443.161439304038,-0.11778287704230328,0.003197715364387399
2539,60,45,9246.85169068662,2025-02-06,10443.161439304038,-0.11455436704396504,0.003659541301481939
2540,60,45,9231.47081284352,2025-02-07,10443.161439304038,-0.11602718520659672,-0.0016633637434233517
2541,60,45,9276.970814965942,2025-02-10,10443.161439304038,-0.11167026681680936,0.004928792285094907
2542,60,45,9245.376957153429,2025-02-11,10443.161439304038,-0.11469558228245047,-0.0034056222060702135
2543,60,45,9224.28880783648,2025-02-12,10443.161439304038,-0.11671490846442256,-0.0022809399135026442
2544,60,45,9308.45027422058,2025-02-13,10443.161439304038,-0.10865590575023021,0.009123897585752383
2545,60,45,9324.48621561133,2025-02-14,10443.161439304038,-0.10712036103190414,0.0017227294467223597
2546,60,45,9340.195521099437,2025-02-18,10443.161439304038,-0.10561609380598702,0.0016847368449968148
2547,60,45,9442.528210144776,2025-02-19,10443.161439304038,-0.09581707943279172,0.010956161336683978
2548,60,45,9451.685773265855,2025-02-20,10443.161439304038,-0.09494018375572078,0.0009698211027044934
2549,60,45,9085.162173208457,2025-02-21,10443.161439304038,-0.1300371802148529,-0.03877864847074297
2550,60,45,9030.853625139804,2025-02-24,10443.161439304038,-0.13523757363827127,-0.005977719168162476
2551,60,45,9014.891185531216,2025-02-25,10443.161439304038,-0.1367660800873347,-0.0017675449377401176
2552,60,45,8864.563790135702,2025-02-26,10443.161439304038,-0.15116089685515177,-0.016675453125467254
2553,60,45,8522.53403111489,2025-02-27,10443.161439304038,-0.18391245020503522,-0.03858393566995544
2554,60,45,8646.695346813778,2025-02-28,10443.161439304038,-0.1720232041735038,0.014568591365618166
2555,60,45,8549.275099343546,2025-03-03,10443.161439304038,-0.18135182061177701,-0.011266760717564828
2556,60,45,8374.696657375394,2025-03-04,10443.161439304038,-0.19806883135443443,-0.020420262529808664
2557,60,45,8451.22816359578,2025-03-05,10443.161439304038,-0.19074044649079036,0.00913842128872644
2558,60,45,8453.083759822564,2025-03-06,10443.161439304038,-0.19056276119524374,0.00021956527392985592
2559,60,45,8616.668148311821,2025-03-07,10443.161439304038,-0.17489850191513845,0.019352036858639954
2560,60,45,8800.251707405778,2025-03-10,10443.161439304038,-0.1573191931817678,0.021305631821265436
2561,60,45,8682.98133107564,2025-03-11,10443.161439304038,-0.16854858736586775,-0.013325797969102382
2562,60,45,8626.3666918936,2025-03-12,10443.161439304038,-0.17396980387306116,-0.006520184372551974
2563,60,45,8601.892295504618,2025-03-13,10443.161439304038,-0.1763133850320069,-0.002837161607328942
2564,60,45,8612.76788066323,2025-03-14,10443.161439304038,-0.17527197767449154,0.0012643247305357264
2565,60,45,8787.714402732732,2025-03-17,10443.161439304038,-0.1585197208903466,0.020312462206520054
2566,60,45,8920.170243281469,2025-03-18,10443.161439304038,-0.14583622065734014,0.01507284311692536
2567,60,45,8947.069925441192,2025-03-19,10443.161439304038,-0.1432604027581278,0.0030156018804667895
2568,60,45,8963.621996700796,2025-03-20,10443.161439304038,-0.1416754352790932,0.001849999094400534
2569,60,45,8947.436652246404,2025-03-21,10443.161439304038,-0.14322528630346576,-0.0018056701253521545
2570,60,45,9007.195701250508,2025-03-24,10443.161439304038,-0.13750297229430042,0.006678901603522469
2571,60,45,8973.539574551029,2025-03-25,10443.161439304038,-0.1407257632944291,-0.0037365821522904463
2572,60,45,8944.882344103415,2025-03-26,10443.161439304038,-0.1434698777672514,-0.003193525833316224
2573,60,45,9043.32798847661,2025-03-27,10443.161439304038,-0.13404307296820994,0.011005806514391203
2574,60,45,8872.855446991587,2025-03-28,10443.161439304038,-0.15036691728257923,-0.0188506423412097
2575,60,45,8981.772822317422,2025-03-31,10443.161439304038,-0.13993737676854368,0.012275346530384867
2576,60,45,8956.3590073051,2025-04-01,10443.161439304038,-0.1423709133139689,-0.0028294876206593766
2577,60,45,9120.616176187545,2025-04-02,10443.161439304038,-0.12664223097604743,0.018339725858294686
2578,60,45,8823.927440620953,2025-04-03,10443.161439304038,-0.15505208916802837,-0.03252946180776661
2579,60,45,8088.314062501925,2025-04-04,10443.161439304038,-0.22549181016577746,-0.08336575556283832
2580,60,45,8059.98424900707,2025-04-07,10443.161439304038,-0.22820457235560943,-0.0035025610128314177
2581,60,45,8030.919790065552,2025-04-08,10443.161439304038,-0.23098768158076521,-0.0036060193225685433
2582,60,45,8184.344476444012,2025-04-09,10443.161439304038,-0.21629627924343953,0.0191042483786541
2583,60,45,8033.174142212945,2025-04-10,10443.161439304038,-0.23077181283637238,-0.01847067100684252
2584,60,45,8107.159694392089,2025-04-11,10443.161439304038,-0.22368721947744086,0.00921000228170854
2585,60,45,8105.426052017302,2025-04-14,10443.161439304038,-0.22385322690582954,-0.00021384090608034256
2586,60,45,8113.154754003317,2025-04-15,10443.161439304038,-0.223113153889537,0.0009535219908756165
2587,60,45,7930.243924813093,2025-04-16,10443.161439304038,-0.24062804439978214,-0.02254496983432608
2588,60,45,7945.92229458898,2025-04-17,10443.161439304038,-0.23912673946764929,0.0019770349972250134
2589,60,45,7713.462581698187,2025-04-21,10443.161439304038,-0.2613862548684075,-0.029255221014317434
2590,60,45,7919.753911941597,2025-04-22,10443.161439304038,-0.2416325307263093,0.026744322417908695
2591,60,45,8050.58512983264,2025-04-23,10443.161439304038,-0.22910459858129384,0.01651960646072248
2592,60,45,8185.02245275565,2025-04-24,10443.161439304038,-0.21623135864295107,0.016699074757291044
2593,60,45,8173.091414767238,2025-04-25,10443.161439304038,-0.21737383240989938,-0.0014576671056528712
2594,60,45,8185.3279208891645,2025-04-28,10443.161439304038,-0.21620210810083407,0.0014971698591081939
2595,60,45,8145.818580937864,2025-04-29,10443.161439304038,-0.21998538198594353,-0.00482684876319639
2596,60,45,8212.516671530242,2025-04-30,10443.161439304038,-0.21359861003187297,0.008188015719925223
2597,60,45,8060.469000333628,2025-05-01,10443.161439304038,-0.2281581542925185,-0.01851413851294903
2598,60,45,8219.327665450295,2025-05-02,10443.161439304038,-0.2129464134762955,0.019708364998375583
2599,60,45,8215.063325061981,2025-05-05,10443.161439304038,-0.21335475154643824,-0.0005188186384439408
2600,60,45,8121.066268090984,2025-05-06,10443.161439304038,-0.22235557543653228,-0.011442036811114664
2601,60,45,8123.023513178621,2025-05-07,10443.161439304038,-0.22216815660756817,0.00024100838769514077
2602,60,45,8193.740693316597,2025-05-08,10443.161439304038,-0.2153965309318583,0.008705770705113025
2603,60,45,8149.53683891841,2025-05-09,10443.161439304038,-0.21962933482511426,-0.005394831988549842
2604,60,45,8445.219533077627,2025-05-12,10443.161439304038,-0.1913158115804786,0.036282147072110194
2605,60,45,8431.198825979227,2025-05-13,10443.161439304038,-0.19265838462982665,-0.0016601945092705739
2606,60,45,8307.900774049478,2025-05-14,10443.161439304038,-0.20446496759288435,-0.014624023756838467
2607,60,45,8407.612360012012,2025-05-15,10443.161439304038,-0.19491694072936605,0.012002019363783534
2608,60,45,8466.26801179052,2025-05-16,10443.161439304038,-0.18930028411446864,0.006976493357077729
2609,60,45,8467.498153684559,2025-05-19,10443.161439304038,-0.1891824901014978,0.00014529919113415168
2610,60,45,8453.922077133178,2025-05-20,10443.161439304038,-0.1904824869109204,-0.0016033161513561156
2611,60,45,8334.468888172785,2025-05-21,10443.161439304038,-0.20192089946967073,-0.014129913650789305
2612,60,45,8314.070901427627,2025-05-22,10443.161439304038,-0.20387413813822064,-0.0024474249071952947
2613,60,45,8358.74903116724,2025-05-23,10443.161439304038,-0.1995959193249538,0.005373797056739349
2614,60,45,8455.739882146681,2025-05-27,10443.161439304038,-0.19030842036755913,0.011603512752660805
2615,60,45,8369.605535192948,2025-05-28,10443.161439304038,-0.1985563391088664,-0.010186494399572976
2616,60,45,8433.932753815996,2025-05-29,10443.161439304038,-0.19239659342295323,0.007685812473785303
2617,60,45,8416.362597152842,2025-05-30,10443.161439304038,-0.1940790491395743,-0.0020832697124842925
2618,60,45,8465.569025891906,2025-06-02,10443.161439304038,-0.1893672165182888,0.005846519582665133
2619,60,45,8524.468974361766,2025-06-03,10443.161439304038,-0.18372716692102964,0.006957588827132044
2620,60,45,8425.365041078598,2025-06-04,10443.161439304038,-0.19321700712499112,-0.011625818990160353
2621,60,45,8360.091884761176,2025-06-05,10443.161439304038,-0.1994673324404419,-0.007747219971974806
2622,60,45,8441.083286151106,2025-06-06,10443.161439304038,-0.1917118838762638,0.0096878601941639
2623,60,45,8514.232850763063,2025-06-09,10443.161439304038,-0.1847073417137105,0.008665897744661422
2624,60,45,8543.55025161103,2025-06-10,10443.161439304038,-0.18190001167114045,0.003443340270561146
2625,60,45,8492.533817022066,2025-06-11,10443.161439304038,-0.18678516401561707,-0.005971338973437268
2626,60,45,8509.143065248467,2025-06-12,10443.161439304038,-0.18519472147358274,0.001955747081408221
2627,60,45,8478.543307224081,2025-06-13,10443.161439304038,-0.1881248454788691,-0.003596103366666381
2628,60,45,8442.416909516003,2025-06-16,10443.161439304038,-0.19158418084565876,-0.00426092034905301
2629,60,45,8370.162425829523,2025-06-17,10443.161439304038,-0.19850301324200015,-0.008558506937158872
2630,60,45,8250.185548980311,2025-06-18,10443.161439304038,-0.20999157229057197,-0.014333876781049693
2631,60,45,8216.68669201738,2025-06-20,10443.161439304038,-0.21319930370003326,-0.004060376189608417
2632,60,45,8273.706265777859,2025-06-23,10443.161439304038,-0.20773931209769347,0.006939484964891607
2633,60,45,8280.041918833773,2025-06-24,10443.161439304038,-0.20713263249279246,0.0007657575519837145
2634,60,45,8197.800110793538,2025-06-25,10443.161439304038,-0.21500781555093318,-0.009932535227046069
2635,60,45,8284.277171020207,2025-06-26,10443.161439304038,-0.20672707980541427,0.010548812981278965
2636,60,45,8276.918714711757,2025-06-27,10443.161439304038,-0.2074316994123424,-0.0008882436157726659
2637,60,45,8226.002537141967,2025-06-30,10443.161439304038,-0.212307251501211,-0.006151586033977807
2638,60,45,8397.013609328014,2025-07-01,10443.161439304038,-0.19593183940210968,0.020789085757498826
2639,60,45,8475.407979827043,2025-07-02,10443.161439304038,-0.18842507328012081,0.009335982308274815
2640,60,45,8443.038570938583,2025-07-03,10443.161439304038,-0.1915246527586716,-0.0038192154248509746
2641,60,45,8388.82652126632,2025-07-07,10443.161439304038,-0.19671580583883286,-0.006420916973998492
2642,60,45,8430.264821477263,2025-07-08,10443.161439304038,-0.19274782157929748,0.0049397016502719104
