ticker,entry_date,exit_date,entry_price,entry_rsi,exit_price,exit_rsi,profit,profit_pct,days_held,exit_reason
AON,2023-12-13,2023-12-14,335.32,57.9,318.03,39.3,-17.29,-5.16,1,SuperTrend
AON,2024-02-09,2024-02-23,312.56,57.2,315.32,72.5,2.76,0.88,14,RSI OB
AON,2024-06-11,2024-06-13,293.7,54.5,295.42,75.3,1.72,0.59,2,RSI OB
AON,2025-01-16,2025-01-27,368.11,57.4,376.8,71.4,8.69,2.36,11,RSI OB
AON,2025-05-30,2025-06-02,372.08,67.2,376.16,70.5,4.08,1.1,3,RSI OB
AON,2025-07-25,2025-08-19,372.89,68.6,372.86,70.4,-0.03,-0.01,25,RSI OB
AON,2025-11-04,2025-11-17,344.21,39.7,350.02,73.5,5.81,1.69,13,RSI OB
AON,2026-06-10,2026-07-10,336.33,65.9,356.94,75.0,20.61,6.13,30,RSI OB
AMT,2015-07-16,2015-07-20,97.82,66.0,97.06,73.5,-0.76,-0.78,4,RSI OB
AMT,2015-10-05,2015-10-12,93.46,63.4,94.8,71.8,1.34,1.43,7,RSI OB
AMT,2015-12-29,2016-01-08,99.41,58.2,94.23,44.2,-5.18,-5.21,10,SuperTrend
AMT,2016-10-14,2016-10-24,113.35,52.4,116.75,71.2,3.4,3.0,10,RSI OB
AMT,2017-02-13,2017-02-17,107.55,63.0,108.11,72.7,0.56,0.52,4,RSI OB
AMT,2018-01-24,2018-01-31,141.76,50.2,147.7,71.2,5.94,4.19,7,RSI OB
AMT,2018-03-12,2018-03-22,145.08,60.8,143.01,72.5,-2.07,-1.43,10,RSI OB
AMT,2018-06-22,2018-07-03,142.82,58.2,143.03,77.3,0.21,0.15,11,RSI OB
AMT,2018-10-19,2018-10-30,150.15,64.9,160.95,72.3,10.8,7.19,11,RSI OB
AMT,2019-08-02,2019-08-08,215.47,61.3,221.02,81.3,5.55,2.58,6,RSI OB
AMT,2019-12-19,2019-12-20,224.2,63.3,227.74,74.4,3.54,1.58,1,RSI OB
AMT,2020-03-04,2020-03-12,251.66,46.1,217.83,36.1,-33.83,-13.44,8,SuperTrend
AMT,2020-04-09,2020-04-13,259.6,69.3,249.76,72.1,-9.84,-3.79,4,RSI OB
AMT,2020-09-15,2020-09-21,263.75,68.1,240.97,43.9,-22.78,-8.64,6,SuperTrend
AMT,2021-01-26,2021-02-01,232.29,62.1,235.57,75.4,3.28,1.41,6,RSI OB
AMT,2021-03-16,2021-03-22,222.84,48.1,225.83,71.3,2.99,1.34,6,RSI OB
AMT,2021-10-21,2021-10-22,279.04,69.0,284.45,76.2,5.41,1.94,1,RSI OB
AMT,2021-12-07,2021-12-21,276.81,68.2,277.85,74.3,1.04,0.38,14,RSI OB
AMT,2022-03-17,2022-03-28,245.14,62.4,245.03,71.3,-0.11,-0.04,11,RSI OB
AMT,2022-05-24,2022-05-27,258.52,59.3,260.96,73.5,2.44,0.94,3,RSI OB
AMT,2022-06-24,2022-07-08,261.65,46.6,255.01,71.0,-6.64,-2.54,14,RSI OB
AMT,2023-04-11,2023-04-12,210.38,63.5,211.26,73.9,0.88,0.42,1,RSI OB
AMT,2023-07-05,2023-07-13,198.36,64.9,196.84,74.0,-1.52,-0.77,8,RSI OB
AMT,2023-10-16,2023-11-03,169.18,58.7,190.57,70.9,21.39,12.64,18,RSI OB
AMT,2024-02-29,2024-03-04,198.86,58.9,206.15,71.8,7.29,3.67,4,RSI OB
AMT,2025-01-16,2025-02-25,190.07,57.0,203.75,78.8,13.68,7.2,40,RSI OB
AMT,2025-06-23,2025-06-24,221.63,66.6,223.91,71.8,2.28,1.03,1,RSI OB
AMT,2026-01-15,2026-03-24,181.55,61.6,170.36,22.3,-11.19,-6.16,68,SuperTrend
AMT,2026-05-19,2026-06-04,183.0,56.3,193.91,84.0,10.91,5.96,16,RSI OB
AMZN,2015-04-20,2015-04-24,19.48,63.4,22.25,83.1,2.78,14.27,4,RSI OB
AMZN,2015-08-27,2015-09-14,25.92,48.5,26.07,70.4,0.15,0.58,18,RSI OB
AMZN,2015-10-12,2015-10-16,27.51,54.7,28.54,77.0,1.03,3.74,4,RSI OB
AMZN,2016-07-06,2016-07-15,36.88,59.9,36.77,70.2,-0.11,-0.29,9,RSI OB
AMZN,2016-09-22,2016-09-29,40.24,64.3,41.45,81.4,1.22,3.03,7,RSI OB
AMZN,2017-01-06,2017-01-13,39.8,66.3,40.86,73.3,1.06,2.66,7,RSI OB
AMZN,2017-07-18,2017-07-20,51.22,65.9,51.44,70.9,0.21,0.41,2,RSI OB
AMZN,2017-09-13,2017-09-25,49.98,66.7,46.99,40.0,-2.99,-5.98,12,SuperTrend
AMZN,2017-10-06,2017-10-12,49.48,57.6,50.05,74.1,0.57,1.15,6,RSI OB
AMZN,2018-01-04,2018-01-05,60.48,68.5,61.46,70.7,0.98,1.62,1,RSI OB
AMZN,2018-02-15,2018-03-01,73.09,56.4,74.67,78.7,1.58,2.17,14,RSI OB
AMZN,2018-04-19,2018-04-20,77.85,63.5,76.37,71.5,-1.47,-1.89,1,RSI OB
AMZN,2018-07-12,2018-07-16,89.83,60.9,91.12,80.2,1.29,1.44,4,RSI OB
AMZN,2018-12-03,2018-12-17,88.62,63.6,76.05,44.8,-12.57,-14.19,14,SuperTrend
AMZN,2019-01-07,2019-01-14,81.48,52.7,80.86,74.6,-0.62,-0.75,7,RSI OB
AMZN,2019-03-15,2019-03-19,85.62,66.4,88.09,71.3,2.47,2.89,4,RSI OB
AMZN,2019-06-10,2019-06-20,93.03,50.2,95.91,72.0,2.88,3.09,10,RSI OB
AMZN,2019-11-27,2019-12-10,90.93,58.4,86.96,46.7,-3.96,-4.36,13,SuperTrend
AMZN,2020-04-07,2020-04-13,100.58,64.9,108.44,71.4,7.86,7.82,6,RSI OB
AMZN,2020-10-12,2020-10-13,172.15,65.2,172.18,74.6,0.04,0.02,1,RSI OB
AMZN,2020-12-29,2020-12-30,166.1,66.3,164.29,72.4,-1.81,-1.09,1,RSI OB
AMZN,2021-01-21,2021-02-25,165.35,51.7,152.86,22.2,-12.49,-7.55,35,SuperTrend
AMZN,2021-04-07,2021-04-08,163.97,62.2,164.96,77.1,1.0,0.61,1,RSI OB
AMZN,2021-06-10,2021-06-11,167.48,62.9,167.34,70.4,-0.14,-0.08,1,RSI OB
AMZN,2021-08-27,2021-08-31,167.48,51.1,173.54,70.6,6.06,3.62,4,RSI OB
AMZN,2021-10-18,2021-11-18,172.34,63.2,184.8,72.5,12.47,7.23,31,RSI OB
AMZN,2022-02-04,2022-03-07,157.64,46.8,137.45,29.6,-20.19,-12.81,31,SuperTrend
AMZN,2022-03-17,2022-03-25,157.24,53.4,164.77,81.7,7.53,4.79,8,RSI OB
AMZN,2022-06-01,2022-06-08,121.68,68.4,121.18,70.3,-0.5,-0.41,7,RSI OB
AMZN,2023-01-11,2023-01-13,95.09,67.4,98.12,76.6,3.03,3.19,2,RSI OB
AMZN,2023-03-16,2023-03-30,100.04,66.5,102.0,74.8,1.96,1.96,14,RSI OB
AMZN,2023-10-30,2023-11-09,132.71,53.9,140.6,70.5,7.89,5.95,10,RSI OB
AMZN,2024-01-10,2024-01-25,153.73,49.9,157.75,81.0,4.02,2.61,15,RSI OB
AMZN,2024-05-03,2024-06-21,186.21,52.9,189.08,76.7,2.87,1.54,49,RSI OB
AMZN,2024-09-11,2024-09-23,184.52,54.6,193.88,71.2,9.36,5.07,12,RSI OB
AMZN,2024-11-01,2024-11-06,197.93,65.0,207.09,71.0,9.16,4.63,5,RSI OB
AMZN,2025-09-04,2025-09-23,235.68,56.2,220.71,44.6,-14.97,-6.35,19,SuperTrend
AMZN,2025-10-31,2025-11-03,244.22,69.7,254.0,77.9,9.78,4.0,3,RSI OB
AMZN,2026-04-08,2026-04-10,221.25,60.8,238.38,75.3,17.13,7.74,2,RSI OB
AMZN,2026-07-31,2026-09-15,271.58,64.0,248.42,37.5,-23.16,-8.53,46,SuperTrend
ANET,2015-05-29,2015-06-03,4.37,62.4,4.68,74.2,0.31,7.07,5,RSI OB
ANET,2015-10-23,2015-11-20,4.28,63.5,4.46,71.5,0.19,4.42,28,RSI OB
ANET,2015-12-28,2016-01-04,4.88,58.4,4.84,77.1,-0.04,-0.82,7,RSI OB
ANET,2016-02-19,2016-02-29,4.06,57.8,4.28,84.9,0.22,5.45,10,RSI OB
ANET,2016-04-27,2016-05-02,4.17,59.0,4.19,70.3,0.02,0.51,5,RSI OB
ANET,2016-07-11,2016-07-18,4.36,45.1,4.46,90.7,0.1,2.26,7,RSI OB
ANET,2017-08-04,2017-08-21,10.75,65.2,10.75,71.5,-0.0,-0.02,17,RSI OB
ANET,2017-11-06,2017-11-13,12.92,62.9,14.07,70.6,1.15,8.94,7,RSI OB
ANET,2018-06-04,2018-06-05,16.77,64.3,17.17,73.4,0.4,2.41,1,RSI OB
ANET,2018-11-02,2018-12-17,16.11,68.7,13.14,40.7,-2.97,-18.47,45,SuperTrend
ANET,2019-02-12,2019-02-15,14.9,61.4,16.5,79.1,1.59,10.69,3,RSI OB
ANET,2019-06-05,2019-06-14,16.48,62.0,14.76,36.6,-1.72,-10.45,9,SuperTrend
ANET,2019-10-21,2019-10-23,15.24,65.0,15.41,73.9,0.17,1.14,2,RSI OB
ANET,2019-12-18,2019-12-20,12.5,60.8,12.88,77.0,0.38,3.06,2,RSI OB
ANET,2020-03-30,2020-04-09,12.86,51.7,13.12,71.7,0.26,2.03,10,RSI OB
ANET,2020-11-03,2020-11-06,15.59,64.2,16.44,75.0,0.84,5.42,3,RSI OB
ANET,2021-10-08,2021-10-14,23.25,62.4,24.7,70.2,1.46,6.27,6,RSI OB
ANET,2022-02-16,2022-03-07,33.11,68.8,28.61,41.4,-4.5,-13.58,19,SuperTrend
ANET,2022-03-22,2022-03-24,34.01,65.7,34.92,72.8,0.91,2.68,2,RSI OB
ANET,2022-07-07,2022-07-08,25.49,66.0,25.75,73.3,0.26,1.01,1,RSI OB
ANET,2022-10-05,2022-10-10,30.34,58.0,27.37,43.9,-2.97,-9.78,5,SuperTrend
ANET,2022-10-27,2022-11-01,29.78,53.0,31.93,78.6,2.15,7.2,5,RSI OB
ANET,2023-01-24,2023-01-26,30.44,51.1,31.0,75.1,0.56,1.82,2,RSI OB
ANET,2023-08-01,2023-08-17,46.4,62.9,45.69,76.4,-0.71,-1.54,16,RSI OB
ANET,2023-10-06,2023-10-16,48.51,60.6,49.21,73.0,0.7,1.45,10,RSI OB
ANET,2023-10-31,2023-11-15,50.09,55.4,53.44,84.4,3.34,6.67,15,RSI OB
ANET,2024-03-01,2024-04-12,71.93,53.8,67.81,33.7,-4.13,-5.74,42,SuperTrend
ANET,2024-05-06,2024-05-09,69.71,61.5,74.02,81.2,4.31,6.19,3,RSI OB
ANET,2024-08-15,2024-08-22,89.15,64.2,88.04,73.3,-1.11,-1.24,7,RSI OB
ANET,2024-09-17,2024-09-23,90.24,57.1,96.39,82.8,6.15,6.82,6,RSI OB
ANET,2024-11-06,2024-11-12,105.78,59.0,98.89,50.7,-6.89,-6.52,6,SuperTrend
ANET,2024-12-04,2024-12-05,105.43,63.1,106.83,71.1,1.4,1.33,1,RSI OB
ANET,2025-04-29,2025-05-01,80.73,68.9,87.84,78.1,7.11,8.81,2,RSI OB
ANET,2025-06-26,2025-07-09,101.59,58.2,106.28,71.9,4.69,4.62,13,RSI OB
ANET,2026-01-22,2026-01-29,138.41,57.1,148.15,74.2,9.74,7.04,7,RSI OB
ANET,2026-04-08,2026-04-16,145.07,56.6,161.01,86.8,15.94,10.99,8,RSI OB
ANET,2026-07-08,2026-08-05,181.05,56.9,197.31,71.8,16.26,8.98,28,RSI OB
APA,2015-04-06,2015-04-07,64.84,67.9,65.44,73.0,0.6,0.93,1,RSI OB
APA,2015-10-02,2015-10-08,42.61,56.6,47.15,72.5,4.54,10.65,6,RSI OB
APA,2016-01-29,2016-03-03,42.54,66.3,45.09,72.7,2.55,5.99,34,RSI OB
APA,2016-09-07,2016-09-12,55.13,63.7,59.9,72.4,4.77,8.65,5,RSI OB
APA,2016-11-15,2016-11-23,63.39,55.2,63.65,75.5,0.26,0.41,8,RSI OB
APA,2017-03-29,2017-04-19,53.18,67.5,49.19,32.1,-3.99,-7.5,21,SuperTrend
APA,2017-07-19,2017-07-27,49.86,60.4,50.22,73.6,0.36,0.72,8,RSI OB
APA,2017-09-13,2017-09-20,42.34,61.8,43.05,74.8,0.71,1.68,7,RSI OB
APA,2017-11-03,2017-11-15,42.75,50.1,41.03,55.4,-1.72,-4.02,12,SuperTrend
APA,2017-12-01,2017-12-12,44.22,50.4,39.72,42.1,-4.5,-10.18,11,SuperTrend
APA,2017-12-21,2018-01-02,43.31,45.0,44.3,73.1,0.99,2.29,12,RSI OB
APA,2018-05-17,2018-05-21,44.01,68.5,44.28,70.0,0.27,0.61,4,RSI OB
APA,2018-06-11,2018-08-09,44.6,51.1,43.29,44.5,-1.31,-2.94,59,SuperTrend
APA,2018-09-17,2018-09-24,45.78,59.9,47.48,71.0,1.7,3.71,7,RSI OB
APA,2019-01-09,2019-01-11,30.86,57.4,31.1,73.1,0.24,0.78,2,RSI OB
APA,2019-02-15,2019-02-28,33.3,55.6,33.18,70.9,-0.12,-0.36,13,RSI OB
APA,2019-09-09,2019-09-13,23.65,64.2,24.34,80.8,0.69,2.92,4,RSI OB
APA,2019-11-01,2019-12-02,23.81,62.1,19.54,24.8,-4.27,-17.93,31,SuperTrend
APA,2019-12-12,2019-12-20,22.04,44.1,22.62,71.2,0.58,2.63,8,RSI OB
APA,2020-04-08,2020-04-09,7.58,66.9,8.2,70.3,0.62,8.18,1,RSI OB
APA,2020-07-21,2020-07-30,14.9,59.4,16.01,70.6,1.11,7.45,9,RSI OB
APA,2020-11-09,2020-11-16,9.75,51.2,11.14,74.4,1.39,14.26,7,RSI OB
APA,2021-02-16,2021-02-17,18.58,68.4,18.69,74.6,0.11,0.59,1,RSI OB
APA,2021-08-27,2021-09-09,18.74,55.1,18.93,72.0,0.19,1.01,13,RSI OB
APA,2021-12-27,2022-01-04,27.97,61.0,29.46,75.1,1.49,5.33,8,RSI OB
APA,2022-05-04,2022-05-27,45.2,55.4,47.62,79.0,2.42,5.35,23,RSI OB
APA,2022-08-23,2022-08-24,38.79,63.8,40.31,85.5,1.52,3.92,1,RSI OB
APA,2022-10-05,2022-10-13,40.52,47.6,41.86,77.0,1.34,3.31,8,RSI OB
APA,2023-04-03,2023-04-04,39.2,64.4,38.1,72.4,-1.1,-2.81,1,RSI OB
APA,2023-07-10,2023-07-11,35.08,54.4,37.28,70.5,2.2,6.27,1,RSI OB
APA,2023-10-16,2023-11-07,42.19,54.9,38.08,11.3,-4.11,-9.74,22,SuperTrend
APA,2023-12-26,2023-12-27,37.29,67.3,37.17,73.9,-0.12,-0.32,1,RSI OB
APA,2024-07-15,2024-07-16,31.46,68.1,31.67,73.3,0.21,0.67,1,RSI OB
APA,2024-10-03,2024-10-28,26.53,65.9,23.7,27.5,-2.83,-10.67,25,SuperTrend
APA,2025-01-02,2025-01-08,23.38,58.4,23.68,84.3,0.3,1.28,6,RSI OB
APA,2025-05-12,2025-06-10,17.71,63.8,19.28,70.8,1.57,8.87,29,RSI OB
APA,2025-08-12,2025-08-21,20.44,60.9,20.63,74.5,0.19,0.93,9,RSI OB
APA,2025-11-13,2025-12-03,24.69,56.1,26.95,70.1,2.26,9.15,20,RSI OB
APA,2026-01-14,2026-02-11,26.69,64.5,28.26,71.1,1.57,5.88,28,RSI OB
APA,2026-05-04,2026-05-07,42.02,68.9,36.24,51.7,-5.78,-13.76,3,SuperTrend
APA,2026-07-21,2026-07-22,35.77,66.5,36.18,72.9,0.41,1.15,1,RSI OB
AOS,2015-07-23,2015-07-28,36.17,48.8,35.24,72.8,-0.93,-2.59,5,RSI OB
AOS,2015-09-03,2015-09-14,32.92,39.0,34.38,77.9,1.47,4.47,11,RSI OB
AOS,2015-10-08,2015-10-19,35.79,58.0,35.44,73.3,-0.36,-1.01,11,RSI OB
AOS,2016-01-29,2016-02-26,34.92,55.4,36.03,73.1,1.1,3.15,28,RSI OB
AOS,2016-06-30,2016-07-15,44.06,63.5,45.48,73.7,1.42,3.23,15,RSI OB
AOS,2016-09-27,2016-09-29,49.26,56.3,48.96,71.8,-0.31,-0.63,2,RSI OB
AOS,2016-11-09,2016-11-22,47.58,45.4,48.23,78.4,0.65,1.37,13,RSI OB
AOS,2017-02-06,2017-02-23,49.57,61.1,50.52,81.6,0.95,1.92,17,RSI OB
AOS,2017-09-01,2017-09-08,55.79,64.5,56.52,74.0,0.73,1.31,7,RSI OB
AOS,2017-11-27,2017-11-28,61.37,64.4,62.26,70.8,0.89,1.45,1,RSI OB
AOS,2018-03-09,2018-03-21,66.49,54.6,65.65,74.1,-0.84,-1.26,12,RSI OB
AOS,2018-09-19,2018-09-24,60.63,60.8,58.12,52.8,-2.51,-4.14,5,SuperTrend
AOS,2018-11-01,2018-12-06,48.09,51.0,44.6,46.7,-3.49,-7.26,35,SuperTrend
AOS,2019-01-09,2019-01-10,46.65,70.0,46.55,71.7,-0.1,-0.21,1,RSI OB
AOS,2019-03-29,2019-04-02,53.32,68.0,54.05,70.5,0.73,1.37,4,RSI OB
AOS,2019-06-11,2019-06-18,44.59,49.9,45.25,82.4,0.66,1.48,7,RSI OB
AOS,2019-10-15,2019-10-21,48.45,52.9,51.1,73.3,2.65,5.47,6,RSI OB
AOS,2020-01-13,2020-01-24,48.54,63.3,45.43,38.2,-3.11,-6.41,11,SuperTrend
AOS,2020-04-27,2020-05-11,42.53,68.3,43.94,71.0,1.41,3.32,14,RSI OB
AOS,2020-07-14,2020-07-15,49.93,61.1,50.63,79.3,0.7,1.4,1,RSI OB
AOS,2020-09-16,2020-09-28,51.75,62.0,53.29,74.8,1.54,2.98,12,RSI OB
AOS,2020-11-16,2020-11-19,56.4,60.6,56.6,72.3,0.2,0.35,3,RSI OB
AOS,2021-01-12,2021-01-27,58.78,65.8,53.19,37.7,-5.59,-9.51,15,SuperTrend
AOS,2021-02-04,2021-02-19,58.64,53.5,59.64,71.5,1.0,1.71,15,RSI OB
AOS,2021-06-28,2021-08-11,70.37,59.3,72.25,74.7,1.88,2.67,44,RSI OB
AOS,2021-10-14,2021-10-20,65.27,55.3,66.66,81.0,1.39,2.13,6,RSI OB
AOS,2021-12-27,2022-01-14,84.7,58.9,80.57,34.8,-4.13,-4.88,18,SuperTrend
AOS,2022-07-07,2022-07-14,59.61,64.6,54.13,50.0,-5.48,-9.19,7,SuperTrend
AOS,2022-07-27,2022-07-29,60.54,53.2,63.27,73.1,2.73,4.51,2,RSI OB
AOS,2022-10-28,2022-10-31,54.38,69.0,54.78,71.4,0.4,0.74,3,RSI OB
AOS,2023-01-04,2023-01-09,60.66,55.1,61.49,71.5,0.83,1.37,5,RSI OB
AOS,2023-06-05,2023-06-21,68.45,50.9,69.85,75.9,1.4,2.05,16,RSI OB
AOS,2023-08-31,2023-09-12,72.5,56.7,68.27,45.4,-4.23,-5.83,12,SuperTrend
AOS,2023-10-09,2023-10-11,68.63,58.7,71.09,79.8,2.46,3.58,2,RSI OB
AOS,2023-11-01,2023-11-10,70.81,52.5,72.82,73.3,2.01,2.84,9,RSI OB
AOS,2024-02-28,2024-03-05,82.89,65.0,83.69,71.5,0.8,0.97,6,RSI OB
AOS,2024-07-11,2024-07-16,86.08,58.7,91.98,77.6,5.9,6.85,5,RSI OB
AOS,2024-09-18,2024-09-25,82.89,53.5,85.84,80.4,2.95,3.56,7,RSI OB
AOS,2024-11-25,2024-12-17,75.43,47.4,70.81,30.0,-4.62,-6.12,22,SuperTrend
AOS,2025-01-17,2025-01-30,71.81,64.0,67.31,45.3,-4.5,-6.27,13,SuperTrend
AOS,2025-03-10,2025-04-03,69.61,68.5,63.66,30.8,-5.95,-8.55,24,SuperTrend
AOS,2025-07-01,2025-07-03,67.76,60.2,67.92,70.5,0.16,0.24,2,RSI OB
AOS,2025-12-03,2025-12-08,67.32,54.5,67.15,70.5,-0.17,-0.25,5,RSI OB
AOS,2026-06-25,2026-09-01,61.13,63.4,58.49,32.8,-2.64,-4.32,68,SuperTrend
APD,2015-07-30,2015-08-06,131.67,63.5,136.0,70.4,4.33,3.29,7,RSI OB
APD,2015-10-08,2015-10-14,127.58,57.3,128.15,71.5,0.57,0.45,6,RSI OB
APD,2016-01-29,2016-02-01,117.22,65.2,121.42,70.0,4.21,3.59,3,RSI OB
APD,2016-07-11,2016-07-18,134.01,51.3,138.01,83.0,4.01,2.99,7,RSI OB
APD,2017-01-25,2017-01-26,148.53,64.9,148.81,73.6,0.28,0.19,1,RSI OB
APD,2017-08-01,2017-09-11,148.92,68.3,149.18,70.6,0.26,0.17,41,RSI OB
APD,2018-03-09,2018-03-13,171.1,65.2,170.93,73.1,-0.17,-0.1,4,RSI OB
APD,2018-04-18,2018-05-18,168.37,69.0,168.24,76.0,-0.13,-0.08,30,RSI OB
APD,2018-07-26,2018-07-31,161.55,63.1,164.17,70.1,2.62,1.62,5,RSI OB
APD,2018-11-07,2018-11-13,160.98,59.0,158.05,72.0,-2.93,-1.82,6,RSI OB
APD,2019-01-29,2019-02-01,163.24,62.9,165.89,72.3,2.65,1.62,3,RSI OB
APD,2019-11-07,2019-11-08,227.58,65.4,233.87,72.1,6.29,2.76,1,RSI OB
APD,2020-01-13,2020-01-24,236.86,53.7,243.95,82.8,7.09,2.99,11,RSI OB
APD,2020-03-04,2020-03-09,237.2,36.5,205.15,22.7,-32.05,-13.51,5,SuperTrend
APD,2020-05-08,2020-05-11,233.48,66.4,232.67,74.3,-0.81,-0.35,3,RSI OB
APD,2020-11-05,2020-11-11,303.34,54.3,280.84,44.0,-22.5,-7.42,6,SuperTrend
APD,2021-03-16,2021-03-24,274.51,62.2,278.01,76.1,3.5,1.27,8,RSI OB
APD,2021-12-15,2022-01-14,305.08,59.4,291.35,37.7,-13.73,-4.5,30,SuperTrend
APD,2022-03-24,2022-03-25,242.41,62.8,246.56,74.2,4.15,1.71,1,RSI OB
APD,2022-07-28,2022-08-03,244.23,64.8,245.71,82.6,1.48,0.61,6,RSI OB
APD,2022-09-12,2022-09-21,263.5,53.0,241.46,38.9,-22.04,-8.36,9,SuperTrend
APD,2022-10-25,2022-10-28,251.56,57.8,254.44,70.7,2.88,1.14,3,RSI OB
APD,2023-01-31,2023-02-02,320.51,58.9,295.5,38.9,-25.01,-7.8,2,SuperTrend
APD,2023-03-03,2023-03-15,294.78,60.4,277.04,46.9,-17.74,-6.02,12,SuperTrend
APD,2023-04-03,2023-04-13,289.04,52.8,288.14,80.0,-0.9,-0.31,10,RSI OB
APD,2023-06-13,2023-06-14,284.85,67.0,288.84,71.2,3.99,1.4,1,RSI OB
APD,2023-09-01,2023-09-08,298.02,66.8,298.51,75.2,0.49,0.16,7,RSI OB
APD,2023-11-03,2023-11-07,293.2,56.5,254.46,30.6,-38.74,-13.21,4,SuperTrend
APD,2024-07-16,2024-07-22,267.53,50.5,248.55,51.2,-18.98,-7.09,6,SuperTrend
APD,2024-08-01,2024-08-09,287.47,66.4,278.23,75.2,-9.24,-3.21,8,RSI OB
APD,2024-10-07,2024-10-08,312.69,68.3,310.36,70.1,-2.33,-0.75,1,RSI OB
APD,2024-11-18,2024-11-19,327.89,67.2,328.0,72.3,0.11,0.03,1,RSI OB
APD,2025-01-13,2025-01-17,301.74,59.9,317.8,70.8,16.06,5.32,4,RSI OB
APD,2025-06-03,2025-06-12,283.29,62.3,283.28,70.5,-0.01,-0.0,9,RSI OB
APD,2025-08-22,2025-09-23,299.3,64.3,276.58,33.5,-22.72,-7.59,32,SuperTrend
APD,2025-11-06,2025-11-25,258.79,55.8,258.93,70.2,0.14,0.05,19,RSI OB
APD,2026-01-06,2026-01-07,258.36,68.9,261.87,77.2,3.51,1.36,1,RSI OB
APD,2026-06-30,2026-07-01,293.18,58.9,306.4,73.4,13.22,4.51,1,RSI OB
APO,2015-08-10,2015-08-19,21.9,50.5,19.48,39.0,-2.42,-11.05,9,SuperTrend
APO,2015-11-02,2015-11-16,18.8,55.3,17.66,36.9,-1.14,-6.06,14,SuperTrend
APO,2016-02-18,2016-02-29,15.6,67.1,15.55,71.9,-0.05,-0.32,11,RSI OB
APO,2018-05-03,2018-06-05,30.67,64.8,32.29,74.6,1.62,5.28,33,RSI OB
APO,2018-07-02,2018-07-09,33.09,59.6,35.29,71.2,2.2,6.65,7,RSI OB
APO,2018-09-20,2018-10-05,35.21,59.2,33.83,48.5,-1.38,-3.92,15,SuperTrend
APO,2019-01-07,2019-01-10,26.26,63.6,26.5,70.6,0.24,0.91,3,RSI OB
APO,2019-03-18,2019-04-16,29.78,59.4,29.66,70.7,-0.12,-0.4,29,RSI OB
APO,2019-06-07,2019-06-18,32.65,49.1,33.46,73.9,0.81,2.48,11,RSI OB
APO,2019-08-21,2019-08-22,35.55,66.8,36.56,70.1,1.01,2.84,1,RSI OB
APO,2019-10-17,2019-10-21,40.03,56.9,39.97,72.1,-0.06,-0.15,4,RSI OB
APO,2020-04-27,2020-05-11,41.38,61.1,45.08,76.7,3.7,8.94,14,RSI OB
APO,2020-06-18,2020-06-26,54.33,67.3,46.24,34.5,-8.09,-14.89,8,SuperTrend
APO,2020-07-29,2020-07-31,54.03,69.8,49.1,49.6,-4.93,-9.12,2,SuperTrend
APO,2020-10-02,2020-10-16,47.34,57.9,40.46,29.9,-6.88,-14.53,14,SuperTrend
APO,2020-11-09,2020-11-17,44.0,63.8,45.77,75.7,1.77,4.02,8,RSI OB
APO,2021-09-01,2021-09-07,60.97,61.4,61.9,70.5,0.93,1.53,6,RSI OB
APO,2021-10-08,2021-10-18,65.36,69.6,68.3,72.4,2.94,4.5,10,RSI OB
APO,2022-07-28,2022-07-29,56.51,69.0,57.1,75.1,0.59,1.04,1,RSI OB
APO,2022-10-25,2022-10-27,54.31,58.8,54.29,71.8,-0.02,-0.04,2,RSI OB
APO,2023-01-12,2023-01-13,68.44,64.3,69.71,70.9,1.27,1.86,1,RSI OB
APO,2023-05-22,2023-06-02,66.0,64.9,69.7,73.1,3.7,5.61,11,RSI OB
APO,2023-07-11,2023-07-14,77.96,55.6,80.29,77.3,2.33,2.99,3,RSI OB
APO,2023-08-30,2023-08-31,85.1,66.6,87.34,73.6,2.24,2.63,1,RSI OB
APO,2023-11-14,2023-11-20,87.68,66.5,88.32,79.8,0.64,0.73,6,RSI OB
APO,2024-06-10,2024-08-01,118.77,60.1,115.97,41.8,-2.8,-2.36,52,SuperTrend
APO,2024-09-16,2024-09-23,117.16,61.0,125.23,79.5,8.07,6.89,7,RSI OB
APO,2025-01-21,2025-01-31,169.24,48.6,170.98,77.2,1.74,1.03,10,RSI OB
APO,2025-03-24,2025-04-03,148.4,59.7,123.45,39.8,-24.95,-16.81,10,SuperTrend
APO,2025-06-24,2025-07-09,139.91,66.4,146.65,75.4,6.74,4.82,15,RSI OB
APO,2025-09-18,2025-09-23,143.49,64.1,144.89,75.2,1.4,0.98,5,RSI OB
APO,2026-04-15,2026-04-17,120.54,67.0,124.62,73.9,4.08,3.38,2,RSI OB
APO,2026-08-04,2026-08-11,133.2,68.1,140.28,74.9,7.08,5.32,7,RSI OB
APH,2015-05-14,2015-05-20,7.26,64.4,7.28,71.6,0.02,0.33,6,RSI OB
APH,2015-07-29,2015-08-21,7.13,64.6,6.48,24.2,-0.65,-9.13,23,SuperTrend
APH,2015-10-15,2015-10-16,6.6,63.0,6.66,74.6,0.06,0.93,1,RSI OB
APH,2015-10-23,2015-11-10,6.69,58.5,6.8,79.8,0.11,1.7,18,RSI OB
APH,2016-02-01,2016-02-05,6.23,69.2,6.19,77.8,-0.04,-0.64,4,RSI OB
